Лошади;жеребец;пользовательное;Або;2009-01-01;643099001402945
Лошади;мерин;пользовательное;Боярин;2018-01-01;643152000062981
Лошади;мерин;пользовательное;Демпинг;2010-01-01;643106000722748
Лошади;жеребец;пользовательное;Кеша;2009-01-01;643099001402955
Лошади;жеребец;пользовательное;Мираж;2009-01-01;643099001402950
Лошади;жеребец;пользовательное;Партос;2017-01-01;900193000155845
Лошади;мерин;пользовательное;Рейдер;2010-01-01;643094100610003
Лошади;жеребец;пользовательное;Серж;2010-01-01;643099001402947
Лошади;мерин;пользовательное;Тузлук;2009-01-01;643194000139508
